Waf: Entering directory `/opt/workspace/ns-3-dev/build'
Waf: Leaving directory `/opt/workspace/ns-3-dev/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (3.017s)
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0       1       7       	0.952	12.9813   
0       1       8       	0.894	12.2332   
0       1       9       	0.972	13.2797   
0       1       10      	0.884	12.1233   
0       1       11      	0.408	5.55021   
0       1       12      	0.592	8.06626   
0       1       13      	0.782	10.6772   
0       1       14      	0.794	10.8253   
0       1       15      	0.514	7.05757   
0       1       16      	0.124	1.70541   
0       1       17      	0.854	11.5986   
0       1       18      	0.216	2.99665   
0       1       19      	0.948	12.9314   
0       1       20      	0.202	2.74879   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00454938  	93.0335      	0.361031   	12.9063   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.846	10.9321   
0       1       2       	0.668	8.61807   
0       1       3       	0.938	12.1835   
0       1       4       	0.776	10.1007   
0       1       5       	0.8  	10.3896   
0       1       6       	0.952	12.3907   
0       1       7       	0.572	7.43089   
0       1       8       	0.068	0.877329  
0       1       9       	0.936	12.1644   
0       1       10      	0.736	9.49986   
0       1       11      	0.268	3.50532   
0       1       12      	0.896	11.6208   
0       1       13      	0.156	2.0303    
0       1       14      	0.3  	3.87716   
0       1       15      	0.922	11.9548   
0       1       16      	0.54 	6.99207   
0       1       17      	0.282	3.66552   
0       1       18      	0.54 	6.99752   
0       1       19      	0.122	1.57586   
0       1       20      	0.06 	0.789738  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00397849  	86.8185      	0.440946   	14.6479   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.662	9.65738   
0       1       2       	0.948	13.9424   
0       1       3       	0.072	1.06542   
0       1       4       	0.676	9.83427   
0       1       5       	0.928	13.6205   
0       1       6       	0.058	0.840648  
0       1       7       	0.932	13.6675   
0       1       8       	0.896	13.1635   
0       1       9       	0.914	13.4301   
0       1       10      	0.936	13.7202   
0       1       11      	0.93 	13.6406   
0       1       12      	0.324	4.81566   
0       1       13      	0.938	13.7753   
0       1       14      	0.776	11.3749   
0       1       15      	0.952	13.9713   
0       1       16      	0.674	9.86276   
0       1       17      	0.22 	3.30963   
0       1       18      	0.958	14.0417   
0       1       19      	1    	14.6792   
0       1       20      	0.22 	3.26611   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00387389  	83.7181      	0.463582   	15.0622   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.214	3.22717   
0       1       2       	0.8  	12.0608   
0       1       3       	0.772	11.6327   
0       1       4       	0.482	7.17886   
0       1       5       	0.83 	12.4697   
0       1       6       	0.89 	13.3783   
0       1       7       	0.772	11.6927   
0       1       8       	0.67 	10.093    
0       1       9       	0.956	14.4283   
0       1       10      	0.916	13.7418   
0       1       11      	0.476	7.17668   
0       1       12      	0.862	12.9733   
0       1       13      	0.914	13.7503   
0       1       14      	0.118	1.77163   
0       1       15      	0.794	11.9084   
0       1       16      	0.794	11.9201   
0       1       17      	0.948	14.3095   
0       1       18      	0.944	14.2621   
0       1       19      	0.87 	13.0687   
0       1       20      	0.15 	2.28085   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00436423  	92.766       	0.37354    	13.2966   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.936	12.4865   
0       1       2       	0.622	8.30124   
0       1       3       	0.688	9.10682   
0       1       4       	0.944	12.5558   
0       1       5       	0.368	4.97178   
0       1       6       	0.592	7.85085   
0       1       7       	0.062	0.818621  
0       1       8       	1    	13.3388   
0       1       9       	0.748	9.98423   
0       1       10      	1    	13.3348   
0       1       11      	0.936	12.4848   
0       1       12      	0.946	12.6118   
0       1       13      	0.914	12.2281   
0       1       14      	0.938	12.5154   
0       1       15      	0.89 	11.8472   
0       1       16      	0.938	12.4709   
0       1       17      	0.728	9.69361   
0       1       18      	0.916	12.2251   
0       1       19      	0.476	6.32937   
0       1       20      	0.232	3.13482   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386661  	83.7545      	0.466284   	15.0511   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.952	14.3553   
0       1       2       	0.782	11.7744   
0       1       3       	0.214	3.19132   
0       1       4       	0.05 	0.77103   
0       1       5       	0.93 	14.0011   
0       1       6       	0.936	14.119    
0       1       7       	0.3  	4.5986    
0       1       8       	0.946	14.276    
0       1       9       	0.046	0.668582  
0       1       10      	0.94 	14.1721   
0       1       11      	0.476	7.13401   
0       1       12      	0.316	4.71699   
0       1       13      	0.682	10.2852   
0       1       14      	0.794	11.917    
0       1       15      	0.366	5.41841   
0       1       16      	0.078	1.19822   
0       1       17      	0.078	1.1267    
0       1       18      	0.954	14.3517   
0       1       19      	0.854	12.9      
0       1       20      	0.202	3.04723   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376235  	79.1629      	0.499124   	15.4575   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.938	14.5347   
0       1       2       	0.118	1.8327    
0       1       3       	0.916	14.1607   
0       1       4       	0.3  	4.68298   
0       1       5       	0.058	0.89889   
0       1       6       	0.894	13.834    
0       1       7       	0.964	14.9298   
0       1       8       	0.682	10.4315   
0       1       9       	0.906	14.0113   
0       1       10      	0.476	7.45149   
0       1       11      	0.942	14.5665   
0       1       12      	0.96 	14.8611   
0       1       13      	0.942	14.5817   
0       1       14      	0.108	1.70911   
0       1       15      	0.94 	14.5578   
0       1       16      	0.728	11.3091   
0       1       17      	0.354	5.45373   
0       1       18      	0.466	7.2207    
0       1       19      	0.16 	2.56008   
0       1       20      	0.728	11.324    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.0036803   	71.692       	0.549622   	15.859    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.938	14.8728   
0       1       2       	0.954	15.1202   
0       1       3       	0.93 	14.6888   
0       1       4       	0.972	15.3773   
0       1       5       	0.938	14.8369   
0       1       6       	0.336	5.25992   
0       1       7       	0.604	9.58491   
0       1       8       	0.94 	14.8982   
0       1       9       	0.782	12.3254   
0       1       10      	0.268	4.23305   
0       1       11      	0.202	3.18027   
0       1       12      	0.866	13.7147   
0       1       13      	0.052	0.85959   
0       1       14      	0.942	14.9632   
0       1       15      	0.062	0.994463  
0       1       16      	0.93 	14.7128   
0       1       17      	0.948	15.0296   
0       1       18      	0.87 	13.7997   
0       1       19      	0.054	0.877094  
0       1       20      	0.914	14.4817   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396937  	86.8225      	0.439753   	14.6545   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.548	8.01634   
0       1       2       	0.828	12.1797   
0       1       3       	0.15 	2.15648   
0       1       4       	0.682	10.0312   
0       1       5       	0.93 	13.692    
0       1       6       	0.118	1.74951   
0       1       7       	0.078	1.14423   
0       1       8       	0.896	13.1142   
0       1       9       	0.444	6.48666   
0       1       10      	0.896	13.1274   
0       1       11      	0.932	13.7026   
0       1       12      	0.938	13.7453   
0       1       13      	0.676	9.94858   
0       1       14      	0.794	11.6981   
0       1       15      	0.682	10.0416   
0       1       16      	0.928	13.6157   
0       1       17      	0.942	13.8188   
0       1       18      	0.884	12.9751   
0       1       19      	0.87 	12.7659   
0       1       20      	0.466	6.81411   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00437074  	92.7735      	0.372742   	13.3101   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.954	12.7411   
0       1       2       	0.306	4.06068   
0       1       3       	0.942	12.562    
0       1       4       	0.772	10.3077   
0       1       5       	0.054	0.716367  
0       1       6       	0.644	8.63246   
0       1       7       	0.81 	10.8737   
0       1       8       	0.662	8.84519   
0       1       9       	0.952	12.675    
0       1       10      	0.94 	12.5331   
0       1       11      	0.06 	0.82609   
0       1       12      	0.516	6.86656   
0       1       13      	0.926	12.318    
0       1       14      	0.202	2.77816   
0       1       15      	0.954	12.71     
0       1       16      	0.068	0.886856  
0       1       17      	0.932	12.4552   
0       1       18      	0.948	12.6634   
0       1       19      	0.964	12.8567   
0       1       20      	0.236	3.17479   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417339  	90.546       	0.403444   	13.9146   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.914	12.7589   
0       1       2       	0.94 	13.0726   
0       1       3       	0.062	0.897761  
0       1       4       	0.236	3.25961   
0       1       5       	0.928	12.9062   
0       1       6       	0.268	3.80694   
0       1       7       	0.592	8.24565   
0       1       8       	0.682	9.45556   
0       1       9       	0.174	2.42133   
0       1       10      	0.59 	8.23933   
0       1       11      	0.958	13.3597   
0       1       12      	0.958	13.3439   
0       1       13      	0.456	6.40618   
0       1       14      	0.674	9.35216   
0       1       15      	0.59 	8.21189   
0       1       16      	0.078	1.05502   
0       1       17      	0.938	13.0646   
0       1       18      	0.828	11.5525   
0       1       19      	0.922	12.8739   
0       1       20      	1    	13.8952   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00366085  	71.5526      	0.550466   	15.9134   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.736	11.6846   
0       1       2       	0.894	14.262    
0       1       3       	0.92 	14.6279   
0       1       4       	0.972	15.4651   
0       1       5       	0.368	5.87316   
0       1       6       	0.644	10.2277   
0       1       7       	0.22 	3.5132    
0       1       8       	0.07 	1.10335   
0       1       9       	0.674	10.7419   
0       1       10      	0.81 	12.9391   
0       1       11      	0.93 	14.8173   
0       1       12      	0.8  	12.7601   
0       1       13      	0.926	14.7595   
0       1       14      	0.662	10.5412   
0       1       15      	0.782	12.4769   
0       1       16      	0.944	15.0443   
0       1       17      	0.956	15.2445   
0       1       18      	0.8  	12.708    
0       1       19      	0.372	6.00155   
0       1       20      	0.94 	14.982    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00416658  	90.527       	0.402825   	13.9729   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.344	4.8176    
0       1       2       	0.73 	10.174    
0       1       3       	0.54 	7.50415   
0       1       4       	0.74 	10.4005   
0       1       5       	0.152	2.12153   
0       1       6       	0.826	11.5441   
0       1       7       	0.572	7.91405   
0       1       8       	0.932	13.062    
0       1       9       	0.368	5.16438   
0       1       10      	0.776	10.9124   
0       1       11      	0.914	12.7861   
0       1       12      	0.772	10.7663   
0       1       13      	0.936	13.0886   
0       1       14      	1    	14.0109   
0       1       15      	0.866	12.0905   
0       1       16      	0.398	5.55699   
0       1       17      	0.83 	11.5904   
0       1       18      	0.078	1.06994   
0       1       19      	0.772	10.8099   
0       1       20      	0.296	4.12364   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376066  	79.1758      	0.501079   	15.4687   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.93 	14.3748   
0       1       2       	0.866	13.3816   
0       1       3       	0.258	3.97486   
0       1       4       	0.95 	14.7293   
0       1       5       	0.912	14.1644   
0       1       6       	0.474	7.37464   
0       1       7       	0.202	3.13681   
0       1       8       	0.958	14.8284   
0       1       9       	0.862	13.3778   
0       1       10      	0.826	12.7799   
0       1       11      	0.794	12.3028   
0       1       12      	0.94 	14.5573   
0       1       13      	0.258	4.01198   
0       1       14      	0.05 	0.79871   
0       1       15      	0.954	14.767    
0       1       16      	0.074	1.13718   
0       1       17      	0.336	5.22544   
0       1       18      	0.132	2.06739   
0       1       19      	0.698	10.855    
0       1       20      	0.896	13.8765   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00367031  	71.641       	0.550466   	15.9045   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.81 	12.9137   
0       1       2       	0.944	14.9755   
0       1       3       	0.232	3.68585   
0       1       4       	0.282	4.51491   
0       1       5       	0.914	14.6094   
0       1       6       	0.958	15.2172   
0       1       7       	0.942	14.975    
0       1       8       	0.69 	10.9707   
0       1       9       	0.95 	15.0673   
0       1       10      	0.94 	14.9247   
0       1       11      	0.69 	10.9397   
0       1       12      	0.938	14.9299   
0       1       13      	0.924	14.7682   
0       1       14      	0.856	13.5546   
0       1       15      	0.928	14.7337   
0       1       16      	0.932	14.8389   
0       1       17      	0.668	10.5268   
0       1       18      	0.93 	14.7569   
0       1       19      	0.062	0.977222  
0       1       20      	0.914	14.5287   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00387906  	83.837       	0.466268   	14.9923   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.958	14.4183   
0       1       2       	0.604	9.19133   
0       1       3       	0.132	1.89187   
0       1       4       	0.626	9.32653   
0       1       5       	0.948	14.1742   
0       1       6       	0.958	14.3842   
0       1       7       	0.972	14.5864   
0       1       8       	0.054	0.80893   
0       1       9       	0.06 	0.884562  
0       1       10      	0.862	12.9146   
0       1       11      	0.192	2.95363   
0       1       12      	0.87 	13.0507   
0       1       13      	0.942	14.1671   
0       1       14      	0.728	10.9119   
0       1       15      	0.522	7.80097   
0       1       16      	0.772	11.6067   
0       1       17      	0.258	3.84991   
0       1       18      	0.928	13.9637   
0       1       19      	0.93 	14.0356   
0       1       20      	0.938	14.0805   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00448156  	93.5752      	0.36238    	12.9626   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.894	11.6346   
0       1       2       	0.3  	3.95897   
0       1       3       	0.932	12.0869   
0       1       4       	0.662	8.60291   
0       1       5       	0.078	1.02613   
0       1       6       	0.094	1.24303   
0       1       7       	0.87 	11.2761   
0       1       8       	0.572	7.39106   
0       1       9       	0.476	6.20733   
0       1       10      	0.466	6.04532   
0       1       11      	0.954	12.3761   
0       1       12      	0.938	12.197    
0       1       13      	0.068	0.888116  
0       1       14      	0.124	1.65493   
0       1       15      	0.87 	11.2819   
0       1       16      	0.108	1.38908   
0       1       17      	0.072	0.94081   
0       1       18      	0.614	7.97464   
0       1       19      	0.77 	9.95917   
0       1       20      	0.728	9.47485   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00457231  	94.221       	0.35252    	12.7133   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.054	0.685518  
0       1       2       	0.202	2.60067   
0       1       3       	0.942	11.9869   
0       1       4       	0.924	11.8002   
0       1       5       	0.948	12.0926   
0       1       6       	0.958	12.2022   
0       1       7       	0.938	11.9412   
0       1       8       	0.8  	10.1724   
0       1       9       	0.94 	11.9594   
0       1       10      	0.846	10.793    
0       1       11      	0.668	8.5471    
0       1       12      	0.936	11.9468   
0       1       13      	0.95 	12.0752   
0       1       14      	0.952	12.107    
0       1       15      	0.942	12.0137   
0       1       16      	0.928	11.845    
0       1       17      	0.108	1.35533   
0       1       18      	0.928	11.7968   
0       1       19      	0.376	4.75695   
0       1       20      	0.202	2.60941   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00387055  	83.7967      	0.4649     	15.0496   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.944	14.2226   
0       1       2       	0.896	13.4533   
0       1       3       	0.958	14.4485   
0       1       4       	0.69 	10.3814   
0       1       5       	0.042	0.626276  
0       1       6       	0.682	10.2744   
0       1       7       	1    	15.0785   
0       1       8       	0.398	5.94103   
0       1       9       	0.81 	12.2148   
0       1       10      	0.952	14.364    
0       1       11      	0.408	6.13357   
0       1       12      	0.782	11.7808   
0       1       13      	0.372	5.61975   
0       1       14      	0.564	8.49289   
0       1       15      	0.938	14.1236   
0       1       16      	0.542	8.2269    
0       1       17      	0.938	14.115    
0       1       18      	0.826	12.4126   
0       1       19      	0.474	7.1105    
0       1       20      	0.954	14.3827   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.0038705   	83.7798      	0.465558   	15.0618   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.944	14.2577   
0       1       2       	0.926	13.9538   
0       1       3       	0.776	11.6904   
0       1       4       	0.856	12.8576   
0       1       5       	0.93 	13.9772   
0       1       6       	0.938	14.0921   
0       1       7       	0.078	1.18716   
0       1       8       	0.866	13.0373   
0       1       9       	0.942	14.2003   
0       1       10      	0.628	9.41296   
0       1       11      	0.728	10.8845   
0       1       12      	0.87 	13.1185   
0       1       13      	0.154	2.33827   
0       1       14      	0.728	10.9826   
0       1       15      	0.952	14.3445   
0       1       16      	0.964	14.5342   
0       1       17      	0.408	6.09541   
0       1       18      	0.846	12.7259   
0       1       19      	0.072	1.09707   
0       1       20      	0.962	14.464    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417938  	90.5678      	0.404814   	13.9104   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.856	11.9276   
0       1       2       	0.3  	4.21831   
0       1       3       	0.124	1.72377   
0       1       4       	0.258	3.61704   
0       1       5       	0.514	7.16733   
0       1       6       	0.048	0.65913   
0       1       7       	0.938	13.0707   
0       1       8       	0.074	1.06469   
0       1       9       	0.226	3.16263   
0       1       10      	0.368	5.16998   
0       1       11      	0.456	6.30782   
0       1       12      	0.956	13.289    
0       1       13      	0.668	9.27891   
0       1       14      	0.896	12.4672   
0       1       15      	0.268	3.73736   
0       1       16      	0.174	2.43806   
0       1       17      	0.89 	12.4036   
0       1       18      	0.662	9.23664   
0       1       19      	0.936	13.0193   
0       1       20      	0.372	5.16664   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00450319  	93.601       	0.366077   	12.8834   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.718	9.25292   
0       1       2       	0.758	9.77425   
0       1       3       	0.826	10.6824   
0       1       4       	0.944	12.2064   
0       1       5       	0.922	11.9241   
0       1       6       	0.322	4.15273   
0       1       7       	0.87 	11.1911   
0       1       8       	0.514	6.67072   
0       1       9       	0.948	12.262    
0       1       10      	0.542	7.05874   
0       1       11      	0.476	6.16208   
0       1       12      	0.972	12.565    
0       1       13      	0.214	2.69489   
0       1       14      	0.084	1.06422   
0       1       15      	0.922	11.8898   
0       1       16      	0.942	12.1666   
0       1       17      	0.944	12.2102   
0       1       18      	0.59 	7.54563   
0       1       19      	0.94 	12.1055   
0       1       20      	0.94 	12.1769   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00409853  	89.0373      	0.420181   	14.2382   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.408	5.83079   
0       1       2       	0.068	0.97642   
0       1       3       	0.948	13.4841   
0       1       4       	0.564	8.07524   
0       1       5       	0.956	13.5892   
0       1       6       	0.938	13.343    
0       1       7       	0.202	2.83599   
0       1       8       	0.132	1.88915   
0       1       9       	0.478	6.82348   
0       1       10      	0.896	12.7805   
0       1       11      	0.956	13.608    
0       1       12      	0.896	12.7433   
0       1       13      	0.936	13.3458   
0       1       14      	0.94 	13.3884   
0       1       15      	0.946	13.4874   
0       1       16      	0.064	0.917175  
0       1       17      	0.22 	3.15412   
0       1       18      	0.932	13.2497   
0       1       19      	0.2  	2.80896   
0       1       20      	0.952	13.5596   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00365308  	71.4947      	0.549434   	15.9208   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.956	15.2461   
0       1       2       	0.914	14.5681   
0       1       3       	0.054	0.877457  
0       1       4       	0.532	8.49017   
0       1       5       	0.078	1.23572   
0       1       6       	0.736	11.7398   
0       1       7       	0.972	15.5229   
0       1       8       	0.046	0.731312  
0       1       9       	0.174	2.7836    
0       1       10      	0.736	11.7361   
0       1       11      	0.662	10.5649   
0       1       12      	0.924	14.6934   
0       1       13      	0.81 	12.9721   
0       1       14      	0.316	5.10717   
0       1       15      	0.954	15.2382   
0       1       16      	0.58 	9.22644   
0       1       17      	1    	15.9429   
0       1       18      	0.952	15.1752   
0       1       19      	0.958	15.2796   
0       1       20      	0.846	13.5181   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00425003  	91.7559      	0.387095   	13.6616   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.354	4.85755   
0       1       2       	0.956	13.0729   
0       1       3       	0.948	12.985    
0       1       4       	0.132	1.77661   
0       1       5       	0.932	12.7346   
0       1       6       	0.514	7.00718   
0       1       7       	0.83 	11.3666   
0       1       8       	0.826	11.2948   
0       1       9       	0.098	1.33304   
0       1       10      	0.564	7.65787   
0       1       11      	0.728	10.0115   
0       1       12      	0.078	1.05265   
0       1       13      	0.268	3.61102   
0       1       14      	0.548	7.53377   
0       1       15      	0.214	2.87211   
0       1       16      	0.81 	11.0909   
0       1       17      	0.128	1.71957   
0       1       18      	0.922	12.6428   
0       1       19      	0.16 	2.18776   
0       1       20      	0.174	2.39079   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00366514  	71.5177      	0.548337   	15.8726   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.942	14.9427   
0       1       2       	0.368	5.83306   
0       1       3       	0.974	15.5028   
0       1       4       	0.93 	14.7674   
0       1       5       	0.752	11.8981   
0       1       6       	0.668	10.6304   
0       1       7       	0.938	14.8946   
0       1       8       	0.132	2.10873   
0       1       9       	0.072	1.18978   
0       1       10      	0.376	5.99649   
0       1       11      	0.928	14.7559   
0       1       12      	0.894	14.1869   
0       1       13      	0.938	14.896    
0       1       14      	0.542	8.48968   
0       1       15      	0.87 	13.807    
0       1       16      	0.932	14.8565   
0       1       17      	0.564	9.03546   
0       1       18      	0.81 	12.8834   
0       1       19      	0.914	14.5481   
0       1       20      	0.19 	2.98686   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00408227  	88.992       	0.422056   	14.2764   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.772	11.0066   
0       1       2       	0.592	8.45106   
0       1       3       	0.948	13.5393   
0       1       4       	0.06 	0.832101  
0       1       5       	0.728	10.349    
0       1       6       	0.914	13.0199   
0       1       7       	0.896	12.8243   
0       1       8       	0.83 	11.8036   
0       1       9       	0.896	12.7826   
0       1       10      	0.89 	12.7064   
0       1       11      	0.826	11.7701   
0       1       12      	0.268	3.86613   
0       1       13      	0.082	1.14494   
0       1       14      	0.114	1.64751   
0       1       15      	0.514	7.30492   
0       1       16      	0.938	13.3724   
0       1       17      	0.942	13.4712   
0       1       18      	0.456	6.56848   
0       1       19      	0.94 	13.4302   
0       1       20      	0.408	5.8436    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396638  	86.7633      	0.441171   	14.6664   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.952	13.9954   
0       1       2       	0.37 	5.46192   
0       1       3       	0.336	4.9178    
0       1       4       	0.728	10.6973   
0       1       5       	0.94 	13.7953   
0       1       6       	0.928	13.6176   
0       1       7       	0.93 	13.6424   
0       1       8       	0.914	13.4253   
0       1       9       	0.398	5.82208   
0       1       10      	0.928	13.6376   
0       1       11      	0.354	5.13912   
0       1       12      	0.662	9.7331    
0       1       13      	0.946	13.9251   
0       1       14      	0.358	5.24521   
0       1       15      	0.082	1.14771   
0       1       16      	0.69 	10.133    
0       1       17      	0.174	2.51059   
0       1       18      	0.962	14.1491   
0       1       19      	0.866	12.7099   
0       1       20      	0.932	13.7203   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00426819  	91.7815      	0.388886   	13.6008   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.522	7.18705   
0       1       2       	0.93 	12.6557   
0       1       3       	0.736	9.97008   
0       1       4       	0.942	12.8173   
0       1       5       	0.81 	11.04     
0       1       6       	0.548	7.43884   
0       1       7       	0.074	0.98628   
0       1       8       	0.084	1.18119   
0       1       9       	0.37 	4.96936   
0       1       10      	0.592	8.04392   
0       1       11      	0.6  	8.14413   
0       1       12      	0.954	13.0008   
0       1       13      	0.972	13.2389   
0       1       14      	0.93 	12.6519   
0       1       15      	0.94 	12.8229   
0       1       16      	0.942	12.7992   
0       1       17      	0.94 	12.7689   
0       1       18      	0.944	12.8713   
0       1       19      	0.564	7.6442    
0       1       20      	0.87 	11.8889   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00379036  	79.3316      	0.495842   	15.4332   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.26 	4.0253    
0       1       2       	0.042	0.652524  
0       1       3       	0.854	13.0969   
0       1       4       	0.964	14.8578   
0       1       5       	0.734	11.2801   
0       1       6       	0.122	1.8983    
0       1       7       	0.202	3.1562    
0       1       8       	0.828	12.8136   
0       1       9       	0.998	15.404    
0       1       10      	0.292	4.49689   
0       1       11      	0.542	8.37919   
0       1       12      	0.772	11.858    
0       1       13      	0.662	10.1677   
0       1       14      	0.548	8.47495   
0       1       15      	0.94 	14.5248   
0       1       16      	0.108	1.63272   
0       1       17      	0.476	7.37734   
0       1       18      	0.96 	14.8181   
0       1       19      	0.94 	14.482    
0       1       20      	0.92 	14.243    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00378811  	79.309       	0.498523   	15.4241   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.084	1.23928   
0       1       2       	0.072	1.10915   
0       1       3       	0.922	14.1815   
0       1       4       	0.942	14.5081   
0       1       5       	0.906	13.9555   
0       1       6       	0.042	0.631144  
0       1       7       	0.082	1.26458   
0       1       8       	0.15 	2.30882   
0       1       9       	0.942	14.5303   
0       1       10      	0.96 	14.7913   
0       1       11      	0.514	7.98201   
0       1       12      	0.914	14.0681   
0       1       13      	0.848	13.0067   
0       1       14      	0.674	10.3326   
