Waf: Entering directory `/home/kentux/git/ns-3-dev-git/build'
Waf: Leaving directory `/home/kentux/git/ns-3-dev-git/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.063s)
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.368	5.15249   
0       1       2       	0.95 	13.2319   
0       1       3       	0.674	9.36097   
0       1       4       	0.942	13.1152   
0       1       5       	0.532	7.37188   
0       1       6       	0.282	3.87058   
0       1       7       	0.922	12.8452   
0       1       8       	0.466	6.48046   
0       1       9       	0.476	6.60501   
0       1       10      	0.258	3.55962   
0       1       11      	0.336	4.66718   
0       1       12      	0.94 	13.0399   
0       1       13      	0.068	0.944381  
0       1       14      	0.924	12.8545   
0       1       15      	0.776	10.8195   
0       1       16      	0.152	2.0902    
0       1       17      	0.974	13.5427   
0       1       18      	0.87 	12.1771   
0       1       19      	0.87 	12.1698   
0       1       20      	0.83 	11.5644   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00437939  	92.7714      	0.372234   	13.269    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.95 	12.6486   
0       1       2       	0.662	8.84811   
0       1       3       	0.794	10.5329   
0       1       4       	0.07 	0.937309  
0       1       5       	0.158	2.05733   
0       1       6       	0.95 	12.6097   
0       1       7       	0.93 	12.376    
0       1       8       	0.938	12.4897   
0       1       9       	0.856	11.3713   
0       1       10      	0.916	12.1839   
0       1       11      	0.914	12.1276   
0       1       12      	0.514	6.84114   
0       1       13      	0.882	11.7247   
0       1       14      	0.218	2.91281   
0       1       15      	0.268	3.54578   
0       1       16      	0.074	0.980177  
0       1       17      	0.928	12.3287   
0       1       18      	0.062	0.821596  
0       1       19      	0.674	8.99605   
0       1       20      	0.948	12.5982   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00418103  	90.543       	0.403566   	13.9378   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.466	6.52822   
0       1       2       	0.476	6.59123   
0       1       3       	0.068	0.947613  
0       1       4       	0.15 	2.08111   
0       1       5       	0.084	1.15649   
0       1       6       	0.956	13.3135   
0       1       7       	0.202	2.7858    
0       1       8       	0.514	7.17881   
0       1       9       	0.93 	12.9299   
0       1       10      	0.072	0.994459  
0       1       11      	0.772	10.8031   
0       1       12      	0.132	1.79013   
0       1       13      	0.438	6.08324   
0       1       14      	0.548	7.60817   
0       1       15      	0.688	9.56461   
0       1       16      	0.592	8.23982   
0       1       17      	0.776	10.7644   
0       1       18      	0.05 	0.70686   
0       1       19      	0.956	13.309    
0       1       20      	0.592	8.25103   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00436641  	92.7459      	0.372186   	13.2822   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.94 	12.5172   
0       1       2       	0.896	11.9848   
0       1       3       	0.644	8.59391   
0       1       4       	0.202	2.68876   
0       1       5       	0.098	1.34533   
0       1       6       	0.772	10.3027   
0       1       7       	0.934	12.4217   
0       1       8       	0.914	12.1626   
0       1       9       	0.826	11.0614   
0       1       10      	0.948	12.6253   
0       1       11      	0.948	12.6581   
0       1       12      	0.514	6.82074   
0       1       13      	0.124	1.72553   
0       1       14      	0.202	2.64555   
0       1       15      	0.972	12.9358   
0       1       16      	0.794	10.661    
0       1       17      	0.944	12.5877   
0       1       18      	0.354	4.66622   
0       1       19      	0.054	0.734994  
0       1       20      	0.58 	7.74565   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00408406  	88.9594      	0.420886   	14.2485   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.81 	11.5834   
0       1       2       	0.456	6.49852   
0       1       3       	0.456	6.48224   
0       1       4       	0.914	12.9965   
0       1       5       	0.514	7.28167   
0       1       6       	0.064	0.918338  
0       1       7       	0.064	0.926441  
0       1       8       	0.96 	13.6837   
0       1       9       	0.95 	13.5551   
0       1       10      	0.214	3.10339   
0       1       11      	0.998	14.2531   
0       1       12      	0.922	13.1398   
0       1       13      	0.94 	13.4265   
0       1       14      	0.06 	0.830746  
0       1       15      	0.95 	13.546    
0       1       16      	0.06 	0.884894  
0       1       17      	0.682	9.69029   
0       1       18      	0.232	3.38421   
0       1       19      	0.782	11.124    
0       1       20      	0.928	13.2235   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417204  	90.5616      	0.404141   	13.9144   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.476	6.66098   
0       1       2       	0.952	13.2559   
0       1       3       	0.956	13.311    
0       1       4       	0.96 	13.3805   
0       1       5       	0.444	6.22813   
0       1       6       	0.69 	9.52652   
0       1       7       	0.232	3.22049   
0       1       8       	0.936	13.0172   
0       1       9       	0.928	12.9692   
0       1       10      	0.948	13.2337   
0       1       11      	0.132	1.85021   
0       1       12      	0.928	12.9466   
0       1       13      	0.73 	10.2523   
0       1       14      	0.956	13.3181   
0       1       15      	0.372	5.16743   
0       1       16      	0.96 	13.3846   
0       1       17      	0.954	13.2788   
0       1       18      	0.736	10.225    
0       1       19      	0.53 	7.33646   
0       1       20      	0.772	10.8281   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386043  	83.736       	0.466396   	15.0788   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.914	13.8005   
0       1       2       	0.894	13.4895   
0       1       3       	0.862	13.0132   
0       1       4       	0.376	5.61583   
0       1       5       	0.974	14.7334   
0       1       6       	0.438	6.61869   
0       1       7       	0.132	1.99835   
0       1       8       	0.368	5.6299    
0       1       9       	0.81 	12.2751   
0       1       10      	0.946	14.2884   
0       1       11      	0.368	5.51069   
0       1       12      	0.748	11.2583   
0       1       13      	0.258	3.96186   
0       1       14      	0.316	4.78674   
0       1       15      	0.082	1.3043    
0       1       16      	0.69 	10.4229   
0       1       17      	0.548	8.32384   
0       1       18      	0.178	2.75457   
0       1       19      	0.69 	10.4642   
0       1       20      	0.476	7.13936   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00457074  	94.2252      	0.350087   	12.69     

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.952	12.1081   
0       1       2       	0.952	12.1473   
0       1       3       	0.662	8.45255   
0       1       4       	0.514	6.54075   
0       1       5       	0.2  	2.5524    
0       1       6       	0.866	10.9958   
0       1       7       	0.476	6.03753   
0       1       8       	0.514	6.5572    
0       1       9       	0.922	11.7349   
0       1       10      	0.06 	0.752457  
0       1       11      	0.948	12.0789   
0       1       12      	0.682	8.60526   
0       1       13      	0.954	12.1931   
0       1       14      	0.846	10.7592   
0       1       15      	0.668	8.50997   
0       1       16      	0.93 	11.8545   
0       1       17      	0.122	1.56872   
0       1       18      	0.93 	11.8698   
0       1       19      	0.942	12.0085   
0       1       20      	0.15 	1.90188   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00418273  	90.6042      	0.403265   	13.9162   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.942	13.1443   
0       1       2       	0.202	2.78475   
0       1       3       	0.132	1.8204    
0       1       4       	0.238	3.31819   
0       1       5       	0.826	11.5085   
0       1       6       	0.456	6.37335   
0       1       7       	0.944	13.185    
0       1       8       	0.202	2.8408    
0       1       9       	0.938	13.0859   
0       1       10      	0.466	6.54616   
0       1       11      	0.89 	12.3997   
0       1       12      	0.176	2.44523   
0       1       13      	0.906	12.6406   
0       1       14      	0.58 	8.04555   
0       1       15      	0.062	0.884944  
0       1       16      	0.87 	12.0955   
0       1       17      	0.826	11.4864   
0       1       18      	0.77 	10.6853   
0       1       19      	0.67 	9.35141   
0       1       20      	0.81 	11.2732   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417806  	90.5454      	0.402588   	13.9376   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.54 	7.49917   
0       1       2       	0.062	0.843295  
0       1       3       	0.94 	13.1052   
0       1       4       	0.896	12.4981   
0       1       5       	0.87 	12.1683   
0       1       6       	0.068	0.957834  
0       1       7       	0.962	13.4373   
0       1       8       	0.922	12.817    
0       1       9       	0.928	12.9528   
0       1       10      	0.89 	12.4142   
0       1       11      	0.06 	0.846135  
0       1       12      	0.282	3.86541   
0       1       13      	0.948	13.2469   
0       1       14      	0.96 	13.3856   
0       1       15      	0.952	13.2901   
0       1       16      	0.942	13.1481   
0       1       17      	0.924	12.8315   
0       1       18      	0.856	11.9568   
0       1       19      	0.944	13.1888   
0       1       20      	0.068	0.936096  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417943  	90.5689      	0.404238   	13.9203   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.942	13.1092   
0       1       2       	0.072	1.01961   
0       1       3       	0.078	1.07013   
0       1       4       	0.452	6.31967   
0       1       5       	0.81 	11.2935   
0       1       6       	0.956	13.3397   
0       1       7       	0.132	1.83038   
0       1       8       	1    	13.9433   
0       1       9       	0.95 	13.2217   
0       1       10      	0.914	12.7563   
0       1       11      	0.958	13.3514   
0       1       12      	0.942	13.1356   
0       1       13      	0.082	1.12149   
0       1       14      	0.674	9.39812   
0       1       15      	0.894	12.4512   
0       1       16      	0.936	13.0332   
0       1       17      	0.8  	11.1651   
0       1       18      	0.932	12.979    
0       1       19      	0.896	12.4945   
0       1       20      	0.944	13.1826   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00406021  	88.9153      	0.422288   	14.2948   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.26 	3.823     
0       1       2       	0.122	1.78655   
0       1       3       	0.826	11.8222   
0       1       4       	0.15 	2.23325   
0       1       5       	0.944	13.5257   
0       1       6       	0.94 	13.4956   
0       1       7       	0.94 	13.4859   
0       1       8       	0.894	12.7478   
0       1       9       	0.942	13.4798   
0       1       10      	0.8  	11.451    
0       1       11      	0.938	13.4395   
0       1       12      	0.548	7.82898   
0       1       13      	0.592	8.39166   
0       1       14      	0.956	13.6777   
0       1       15      	0.592	8.43534   
0       1       16      	0.93 	13.3849   
0       1       17      	0.954	13.6507   
0       1       18      	0.748	10.7282   
0       1       19      	0.072	1.02339   
0       1       20      	0.592	8.55881   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00436565  	92.7621      	0.37476    	13.2995   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.958	12.7452   
0       1       2       	0.226	2.94217   
0       1       3       	0.94 	12.543    
0       1       4       	0.856	11.4024   
0       1       5       	0.938	12.5737   
0       1       6       	0.22 	2.96486   
0       1       7       	0.548	7.34394   
0       1       8       	0.156	2.08855   
0       1       9       	0.152	2.04748   
0       1       10      	0.718	9.5768    
0       1       11      	0.068	0.926922  
0       1       12      	0.94 	12.5227   
0       1       13      	0.236	3.19454   
0       1       14      	0.238	3.19816   
0       1       15      	0.928	12.3748   
0       1       16      	0.896	11.9641   
0       1       17      	0.456	6.09736   
0       1       18      	0.95 	12.6853   
0       1       19      	0.614	8.21468   
0       1       20      	0.93 	12.4047   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00407247  	88.9386      	0.42166    	14.3023   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.938	13.4656   
0       1       2       	0.938	13.4571   
0       1       3       	0.202	2.99502   
0       1       4       	0.956	13.7099   
0       1       5       	0.674	9.63543   
0       1       6       	0.938	13.4472   
0       1       7       	0.524	7.51176   
0       1       8       	0.548	7.82813   
0       1       9       	0.826	11.7972   
0       1       10      	0.322	4.67021   
0       1       11      	0.956	13.6829   
0       1       12      	0.514	7.36277   
0       1       13      	0.922	13.1851   
0       1       14      	0.938	13.4334   
0       1       15      	0.686	9.73844   
0       1       16      	0.108	1.52809   
0       1       17      	0.942	13.5057   
0       1       18      	0.83 	11.8597   
0       1       19      	0.226	3.23577   
0       1       20      	0.078	1.1207    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.0045162   	93.6268      	0.365515   	12.8824   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.94 	12.0859   
0       1       2       	0.074	0.957003  
0       1       3       	0.944	12.1378   
0       1       4       	0.482	6.29357   
0       1       5       	0.894	11.5248   
0       1       6       	0.942	12.1307   
0       1       7       	0.202	2.60986   
0       1       8       	0.082	1.02053   
0       1       9       	0.87 	11.2214   
0       1       10      	0.084	1.0917    
0       1       11      	0.914	11.7576   
0       1       12      	0.896	11.5529   
0       1       13      	0.944	12.1908   
0       1       14      	0.084	1.04983   
0       1       15      	0.948	12.2439   
0       1       16      	0.826	10.5837   
0       1       17      	0.948	12.244    
0       1       18      	0.932	12.0406   
0       1       19      	0.914	11.7654   
0       1       20      	0.048	0.632448  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00436345  	92.754       	0.375581   	13.2918   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.59 	7.79579   
0       1       2       	0.614	8.147     
0       1       3       	0.054	0.694054  
0       1       4       	0.826	11.0304   
0       1       5       	0.332	4.34733   
0       1       6       	0.258	3.40317   
0       1       7       	0.842	11.2333   
0       1       8       	0.846	11.2597   
0       1       9       	0.178	2.34576   
0       1       10      	0.922	12.2965   
0       1       11      	0.514	6.82758   
0       1       12      	0.058	0.766436  
0       1       13      	0.952	12.6838   
0       1       14      	0.87 	11.5628   
0       1       15      	0.296	3.92071   
0       1       16      	0.682	9.08191   
0       1       17      	0.054	0.728092  
0       1       18      	0.748	9.93169   
0       1       19      	0.078	1.05186   
0       1       20      	0.542	7.20734   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376883  	79.1429      	0.497878   	15.4711   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.962	14.8879   
0       1       2       	0.226	3.44811   
0       1       3       	0.132	2.00566   
0       1       4       	0.93 	14.3538   
0       1       5       	0.826	12.7413   
0       1       6       	0.514	7.9416    
0       1       7       	0.408	6.24686   
0       1       8       	0.88 	13.5965   
0       1       9       	0.87 	13.5075   
0       1       10      	0.942	14.582    
0       1       11      	0.938	14.5087   
0       1       12      	0.944	14.5881   
0       1       13      	0.26 	4.02168   
0       1       14      	0.202	3.13963   
0       1       15      	0.916	14.1817   
0       1       16      	0.06 	0.952049  
0       1       17      	0.894	13.8206   
0       1       18      	0.268	4.1712    
0       1       19      	0.952	14.6922   
0       1       20      	0.926	14.327    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376527  	79.152       	0.498455   	15.4261   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.8  	12.3868   
0       1       2       	0.084	1.28087   
0       1       3       	0.772	11.8634   
0       1       4       	0.952	14.6937   
0       1       5       	0.15 	2.34807   
0       1       6       	0.938	14.4625   
0       1       7       	0.728	11.2713   
0       1       8       	0.854	13.1352   
0       1       9       	0.084	1.29491   
0       1       10      	0.772	11.8913   
0       1       11      	0.054	0.826782  
0       1       12      	0.956	14.751    
0       1       13      	0.322	5.05055   
0       1       14      	0.22 	3.3925    
0       1       15      	0.936	14.4954   
0       1       16      	0.668	10.283    
0       1       17      	0.96 	14.8546   
0       1       18      	0.856	13.2509   
0       1       19      	0.532	8.15005   
0       1       20      	0.954	14.7553   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00407121  	88.9409      	0.420603   	14.3046   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.928	13.2653   
0       1       2       	0.974	13.9391   
0       1       3       	0.668	9.5662    
0       1       4       	0.938	13.4277   
0       1       5       	0.926	13.2555   
0       1       6       	0.054	0.782458  
0       1       7       	0.89 	12.7117   
0       1       8       	0.954	13.6445   
0       1       9       	0.938	13.4499   
0       1       10      	0.826	11.8314   
0       1       11      	0.06 	0.858959  
0       1       12      	0.15 	2.12252   
0       1       13      	0.938	13.4498   
0       1       14      	0.826	11.8011   
0       1       15      	0.06 	0.851982  
0       1       16      	0.124	1.80869   
0       1       17      	0.542	7.79659   
0       1       18      	0.94 	13.4593   
0       1       19      	0.476	6.74241   
0       1       20      	0.942	13.4822   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386752  	83.7561      	0.467154   	15.0543   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.936	14.0424   
0       1       2       	0.926	13.9436   
0       1       3       	0.482	7.35456   
0       1       4       	0.916	13.8147   
0       1       5       	0.938	14.1274   
0       1       6       	0.564	8.49073   
0       1       7       	0.954	14.3726   
0       1       8       	0.936	14.113    
0       1       9       	0.944	14.2158   
0       1       10      	0.682	10.2679   
0       1       11      	0.456	6.83268   
0       1       12      	0.95 	14.3183   
0       1       13      	0.686	10.4349   
0       1       14      	0.466	7.04138   
0       1       15      	0.174	2.61418   
0       1       16      	0.226	3.38419   
0       1       17      	0.914	13.7543   
0       1       18      	0.158	2.38518   
0       1       19      	0.674	10.0684   
0       1       20      	0.938	14.1249   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00407817  	88.9713      	0.419032   	14.2607   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.69 	9.855     
0       1       2       	0.476	6.81112   
0       1       3       	0.914	13.0774   
0       1       4       	0.118	1.64125   
0       1       5       	0.928	13.2541   
0       1       6       	0.152	2.19092   
0       1       7       	0.826	11.791    
0       1       8       	0.532	7.57246   
0       1       9       	0.926	13.2313   
0       1       10      	0.94 	13.4195   
0       1       11      	0.06 	0.859588  
0       1       12      	0.74 	10.5103   
0       1       13      	0.532	7.58676   
0       1       14      	0.3  	4.37129   
0       1       15      	0.062	0.890464  
0       1       16      	0.068	0.962091  
0       1       17      	0.108	1.54435   
0       1       18      	0.466	6.60417   
0       1       19      	0.564	7.9891    
0       1       20      	0.548	7.88345   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00407064  	88.9569      	0.420646   	14.2908   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.932	13.3654   
0       1       2       	0.736	10.4936   
0       1       3       	0.83 	11.8361   
0       1       4       	0.456	6.44705   
0       1       5       	0.244	3.52239   
0       1       6       	0.054	0.775426  
0       1       7       	0.948	13.5719   
0       1       8       	0.476	6.77053   
0       1       9       	0.052	0.71663   
0       1       10      	0.928	13.2584   
0       1       11      	0.068	0.986976  
0       1       12      	0.336	4.85959   
0       1       13      	0.96 	13.7335   
0       1       14      	0.12 	1.69566   
0       1       15      	0.942	13.4649   
0       1       16      	0.936	13.371    
0       1       17      	0.896	12.8251   
0       1       18      	0.93 	13.3552   
0       1       19      	0.914	13.0958   
0       1       20      	0.926	13.2319   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417934  	90.5597      	0.406382   	13.9353   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.054	0.729992  
0       1       2       	0.772	10.7986   
0       1       3       	0.826	11.4815   
0       1       4       	0.842	11.7262   
0       1       5       	0.3  	4.17042   
0       1       6       	0.12 	1.64852   
0       1       7       	0.06 	0.850203  
0       1       8       	0.064	0.847565  
0       1       9       	0.96 	13.413    
0       1       10      	0.736	10.1717   
0       1       11      	0.998	13.9338   
0       1       12      	0.686	9.53654   
0       1       13      	0.054	0.751428  
0       1       14      	0.604	8.46817   
0       1       15      	0.958	13.3573   
0       1       16      	1    	13.9541   
0       1       17      	0.048	0.653806  
0       1       18      	0.958	13.3237   
0       1       19      	0.232	3.23053   
0       1       20      	0.938	13.0859   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00436837  	92.7661      	0.371936   	13.2954   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.084	1.09458   
0       1       2       	0.466	6.20977   
0       1       3       	0.336	4.44391   
0       1       4       	0.082	1.09197   
0       1       5       	0.564	7.56154   
0       1       6       	0.214	2.7982    
0       1       7       	0.132	1.74681   
0       1       8       	0.086	1.19116   
0       1       9       	0.828	10.9831   
0       1       10      	0.064	0.87038   
0       1       11      	0.072	0.99791   
0       1       12      	0.046	0.638074  
0       1       13      	0.542	7.18004   
0       1       14      	0.592	7.81139   
0       1       15      	0.054	0.732603  
0       1       16      	0.548	7.28832   
0       1       17      	0.052	0.711155  
0       1       18      	0.736	9.83989   
0       1       19      	0.548	7.32503   
0       1       20      	0.22 	2.94887   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396185  	86.7558      	0.440026   	14.6956   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.466	6.84366   
0       1       2       	0.206	3.01758   
0       1       3       	0.54 	7.96325   
0       1       4       	0.94 	13.8365   
0       1       5       	0.476	6.95416   
0       1       6       	0.054	0.766492  
0       1       7       	0.894	13.1854   
0       1       8       	0.082	1.21024   
0       1       9       	0.434	6.39286   
0       1       10      	0.366	5.36204   
0       1       11      	0.922	13.5964   
0       1       12      	0.944	13.8965   
0       1       13      	0.962	14.1669   
0       1       14      	0.098	1.44128   
0       1       15      	0.16 	2.34321   
0       1       16      	0.06 	0.886994  
0       1       17      	0.366	5.48813   
0       1       18      	0.946	13.8897   
0       1       19      	0.866	12.7983   
0       1       20      	0.068	0.972429  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00387331  	83.7939      	0.465119   	15.0401   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.108	1.62286   
0       1       2       	0.772	11.633    
0       1       3       	0.592	8.94481   
0       1       4       	0.564	8.47108   
0       1       5       	0.476	7.17448   
0       1       6       	0.668	9.9871    
0       1       7       	0.132	1.9469    
0       1       8       	0.944	14.2054   
0       1       9       	0.124	1.89601   
0       1       10      	0.124	1.84403   
0       1       11      	0.098	1.45817   
0       1       12      	0.896	13.4792   
0       1       13      	0.924	13.908    
0       1       14      	0.964	14.5047   
0       1       15      	0.296	4.47379   
0       1       16      	0.3  	4.50467   
0       1       17      	0.73 	10.9746   
0       1       18      	1    	15.0666   
0       1       19      	0.942	14.1815   
0       1       20      	0.69 	10.3508   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00439754  	92.82        	0.378488   	13.1942   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.052	0.708325  
0       1       2       	0.674	8.82443   
0       1       3       	0.282	3.75631   
0       1       4       	0.282	3.70282   
0       1       5       	0.368	4.85462   
0       1       6       	0.958	12.6387   
0       1       7       	0.862	11.3693   
0       1       8       	0.896	11.8233   
0       1       9       	0.354	4.65722   
0       1       10      	0.972	12.8515   
0       1       11      	0.728	9.59137   
0       1       12      	0.078	0.994279  
0       1       13      	0.928	12.2793   
0       1       14      	0.94 	12.4227   
0       1       15      	0.094	1.24309   
0       1       16      	0.15 	1.96437   
0       1       17      	0.94 	12.4267   
0       1       18      	0.87 	11.5053   
0       1       19      	0.592	7.87071   
0       1       20      	0.644	8.52257   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00415196  	90.4972      	0.400495   	13.9642   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.81 	11.3097   
0       1       2       	0.8  	11.1625   
0       1       3       	0.132	1.79022   
0       1       4       	0.942	13.1485   
0       1       5       	0.226	3.0513    
0       1       6       	0.202	2.80558   
0       1       7       	0.894	12.5529   
0       1       8       	0.226	3.14641   
0       1       9       	0.37 	5.15058   
0       1       10      	0.69 	9.58992   
0       1       11      	0.466	6.49301   
0       1       12      	0.93 	12.982    
0       1       13      	0.068	0.951205  
0       1       14      	0.794	11.0843   
0       1       15      	0.718	9.98467   
0       1       16      	0.15 	2.14192   
0       1       17      	0.922	12.9172   
0       1       18      	0.06 	0.813982  
0       1       19      	0.06 	0.847137  
0       1       20      	0.952	13.3542   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00365842  	71.5398      	0.548452   	15.8991   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.548	8.71939   
0       1       2       	0.942	14.9834   
0       1       3       	0.662	10.5843   
0       1       4       	0.082	1.32113   
0       1       5       	0.884	14.0484   
0       1       6       	0.93 	14.8076   
0       1       7       	0.948	15.0722   
0       1       8       	0.06 	1.01162   
0       1       9       	0.532	8.48591   
0       1       10      	0.782	12.4521   
0       1       11      	0.226	3.59434   
0       1       12      	0.354	5.57268   
0       1       13      	0.8  	12.6832   
0       1       14      	0.83 	13.1685   
0       1       15      	0.064	1.0349    
0       1       16      	0.938	14.9667   
0       1       17      	0.542	8.60646   
0       1       18      	0.928	14.7398   
0       1       19      	0.93 	14.7835   
0       1       20      	0.942	15.0045   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00417505  	90.5584      	0.404025   	13.9263   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.678	9.49143   
0       1       2       	0.408	5.69305   
0       1       3       	0.094	1.28689   
0       1       4       	0.842	11.8024   
0       1       5       	0.93 	12.9554   
0       1       6       	0.548	7.68244   
0       1       7       	0.94 	13.1171   
0       1       8       	0.952	13.277    
0       1       9       	0.05 	0.695834  
0       1       10      	0.234	3.23554   
0       1       11      	0.456	6.40409   
0       1       12      	0.782	10.9776   
0       1       13      	0.592	8.2872    
0       1       14      	0.122	1.68361   
0       1       15      	0.914	12.78     
0       1       16      	0.046	0.653822  
0       1       17      	0.896	12.4928   
0       1       18      	0.954	13.3083   
0       1       19      	0.736	10.2255   
0       1       20      	0.94 	13.124    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00454975  	93.0366      	0.360727   	12.9058   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.108	1.41541   
0       1       2       	0.668	8.64512   
0       1       3       	0.604	7.82749   
0       1       4       	0.078	1.0168    
